Number of transcription units: 3709
# Organism: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 25.0
# Date and time generated: February 11, 2021, 14:47:02
"id"	"common_name"	"genes"	"left_end_pos"	"right_end_pos"	"direction"
"TU0-45230"	"osmB"	["EG10679"]	1343110	1343328	"-"
"TU0-45231"	"gadBC"	["G6786", "EG11490"]	1568954	1572045	"-"
"TU0-45232"	"ptsHI-crr"	["EG10788", "EG10789", "EG10165"]	2533764	2536343	"+"
"TU0-45233"	"gpmA"	["EG11699"]	786843	787595	"-"
"TU0-45234"	"osmY"	["EG11391"]	4611396	4612001	"+"
"TU0-45235"	"ilvY"	["EG10503"]	3956927	3957820	"-"
"TU0-45236"	"pfkA"	["EG10699"]	4107552	4108514	"+"
"TU0-45237"	"pstB-phoU"	["EG10735", "EG10783"]	3906853	3908366	"-"
"TU0-45238"	"gabDTP"	["EG11330", "EG10361", "EG11329"]	2791273	2795653	"+"
"TU0-45239"	"pfkA"	["EG10699"]	4107552	4108514	"+"
"TU0-45240"	"hepA"	["EG11083"]	60358	63264	"-"
"TU0-45241"	"acs-yjcHG"	["EG11942", "EG11943", "EG11448"]	4283253	4287371	"-"
"TU0-45242"	"hdeAB-yhiD"	["EG11400", "EG11399", "EG11398"]	3655255	3656740	"-"
"TU0-45243"	"alkA"	["EG11222"]	2146692	2147540	"-"
"TU0-45244"	"pykF"	["EG10804"]	1755698	1757110	"+"
"TU0-45245"	"pcnB-folK"	["EG11374", "EG10690"]	157253	159126	"-"
"TU0-45246"	"ynfEFGH-dmsD"	["G6849", "G6848", "G6847", "G6846", "G6845"]	1658069	1665120	"+"
"TU0-45247"	"eptB"	["EG12267"]	3708784	3710475	"-"
"TU0-45248"	"ada-alkB"	["EG10037", "EG10029"]	2308691	2310405	"-"
"TU0-45249"	"mlrA"	["EG12008"]	2214866	2215597	"+"
"TU0-4525"	"recAX"	["EG12080", "EG10823"]	2822139	2823769	"-"
"TU0-45250"	"glk"	["EG12957"]	2508461	2509426	"-"
"TU0-45251"	"cfa"	["EG11531"]	1741413	1742561	"+"
"TU0-45252"	"gpmA"	["EG11699"]	786843	787595	"-"
"TU0-45253"	"sohB"	["EG10956"]	1329332	1330381	"+"
"TU0-45254"	"aceEF"	["EG10025", "EG10024"]	123017	127587	"+"
"TU0-45255"	"can"	["EG12319"]	142008	142670	"-"
"TU0-45256"	"mglBAC"	["EG10594", "EG10592", "EG10593"]	2236743	2240348	"-"
"TU0-45257"	"csgDEFG"	["G6543", "G6544", "G6545", "G6546"]	1100851	1103196	"-"
"TU0-45258"	"patA"	["G7596"]	3219494	3220873	"+"
"TU0-45259"	"pqiABC"	["G6492", "G6491", "G6490"]	1012001	1015459	"+"
"TU0-45260"	"pgi"	["EG10702"]	4233758	4235407	"+"
"TU0-45261"	"lapAB"	["EG12691", "G6637"]	1340243	1341727	"+"
"TU0-45262"	"yciSM-pyrF-yciH"	["EG11128", "EG10809", "EG12691", "G6637"]	1340243	1342984	"+"
"TU0-45263"	"gapA"	["EG10367"]	1862771	1863766	"+"
"TU0-45264"	"mnt-btuF-yadS"	["EG11090", "EG12334", "EG12333"]	177001	179153	"-"
"TU0-45265"	"appCBA-yccB"	["G0-10588", "EG11380", "EG11379", "EG10049"]	1037740	1041915	"+"
"TU0-45266"	"oxyR"	["EG10681"]	4158490	4159407	"+"
"TU0-45267"	"dnaN-recF"	["EG10828", "EG10242"]	3880148	3882321	"-"
"TU0-45268"	"gadAX"	["EG12243", "EG50009"]	3664986	3667580	"-"
"TU0-45269"	"rrsH-ileV-alaV-rrlH-rrfH"	["EG30076", "EG30083", "EG30010", "EG30045", "EG30090"]	223771	228875	"+"
"TU0-45270"	"eno"	["EG10258"]	2906643	2907941	"-"
"TU0-45271"	"ftsQAZ"	["EG10342", "EG10339", "EG10347"]	103155	106456	"+"
"TU0-45272"	"ybeD-lipB"	["EG11591", "EG11592"]	661637	662642	"-"
"TU0-45273"	"epd-pgk-fbaA"	["EG10282", "EG10703", "EG10368"]	3070165	3073691	"-"
"TU0-45274"	"epd-pgk"	["EG10703", "EG10368"]	3071459	3073691	"-"
"TU0-45275"	"rrsB-gltT-rrlB-rrfB"	["EG30071", "EG30078", "EG30032", "EG30085"]	4166659	4171756	"+"
"TU0-45276"	"asr"	["G6855"]	1671376	1671684	"+"
"TU0-45277"	"rrsE-gltV-rrlE-rrfE"	["EG30074", "EG30081", "EG30034", "EG30088"]	4208147	4213159	"+"
"TU0-45278"	"rpoE-rseABC"	["G7347", "G7348", "EG12341", "EG11897"]	2707322	2710012	"-"
"TU0-45279"	"hdeD"	["EG11495"]	3656995	3657567	"+"
"TU0-45280"	"ihfB"	["EG10441"]	963828	964112	"+"
"TU0-45281"	"cpxRA"	["EG10163", "EG10020"]	4103602	4105670	"-"
"TU0-45282"	"rpoE-rseABC"	["G0-16690", "G7347", "G7348", "EG12341", "EG11897"]	2707322	2710164	"-"
"TU0-45283"	"osmE"	["EG10044"]	1821918	1822256	"-"
"TU0-45284"	"bolA"	["EG10125"]	454472	454789	"+"
"TU0-45285"	"lon"	["EG10542"]	458888	461242	"+"
"TU0-45287"	"C0293"	["G0-8897"]	1196711	1196782	"+"
"TU0-45288"	"hemF"	["EG12189"]	2553225	2554124	"+"
"TU0-45289"	"hemF"	["EG12189"]	2553225	2554124	"+"
"TU0-45291"	"tnaAB"	["EG11006", "EG11005"]	3888730	3891483	"+"
"TU0-4545"	"galETKM"	["EG11698", "EG10363", "EG10366", "EG10362"]	787797	792055	"-"
"TU0-4562"	"dcuB-fumB"	["EG10357", "EG10006"]	4345680	4348744	"-"
"TU0-4604"	"znuCB"	["EG12368", "G7018"]	1942662	1944199	"+"
"TU0-4623"	"zntA"	["EG12215"]	3606451	3608649	"+"
"TU0-4624"	"nfsB"	["EG50005"]	604771	605424	"-"
"TU0-4642"	"znuA"	["G7017"]	1941651	1942583	"-"
"TU0-4681"	"idnK"	["EG12152"]	4494623	4495186	"+"
"TU0-4682"	"idnDOTR"	["G7891", "EG12539", "G7892", "G7893"]	4490141	4494406	"-"
"TU0-4701"	"lacZYA"	["EG10524", "EG10526", "EG10527"]	361249	366305	"-"
"TU0-4702"	"lacZYA"	["EG10524", "EG10526", "EG10527"]	361249	366305	"-"
"TU0-4703"	"lacZYA"	["EG10524", "EG10526", "EG10527"]	361249	366305	"-"
"TU0-4742"	"ompA"	["EG10669"]	1019013	1020053	"-"
"TU0-4761"	"csrB"	["G0-8785"]	2924156	2924524	"-"
"TU0-4782"	"crr"	["EG10165"]	2535834	2536343	"+"
"TU0-4783"	"nrdDG"	["G812", "EG11417"]	4459900	4462660	"-"
"TU0-4786"	"crr"	["EG10165"]	2535834	2536343	"+"
"TU0-4802"	"bglGFB"	["EG10114", "EG10115", "EG10116"]	3902289	3906567	"-"
"TU0-4822"	"csrC"	["G0-8874"]	4051036	4051281	"+"
"TU0-4823"	"gabDTP"	["EG11330", "EG10361", "EG11329"]	2791273	2795653	"+"
"TU0-4881"	"gntRKU"	["EG12631", "EG12629", "EG12630"]	3575721	3578726	"-"
"TU0-4901"	"gadE"	["G0-16680", "EG11544"]	3658366	3659082	"+"
"TU0-4903"	"hdeD"	["EG11495"]	3656995	3657567	"+"
"TU0-4904"	"gapA-yeaD"	["G6966", "EG10367"]	1862771	1864734	"+"
"TU0-4905"	"gapA"	["EG10367"]	1862771	1863766	"+"
"TU0-4906"	"gapA"	["EG10367"]	1862771	1863766	"+"
"TU0-4907"	"gapA"	["EG10367"]	1862771	1863766	"+"
"TU0-4924"	"idnR"	["G7891"]	4490141	4491139	"-"
"TU0-4927"	"gntT"	["EG12380"]	3546559	3547875	"+"
"TU0-4928"	"gntT"	["EG12380"]	3546559	3547875	"+"
"TU0-4929"	"asnB"	["EG10092"]	697513	699177	"-"
"TU0-4931"	"lon"	["EG10542"]	458888	461242	"+"
"TU0-4961"	"gntP"	["EG12563"]	4549953	4551296	"-"
"TU0-4981"	"gntXY"	["G7748", "G7747"]	3544882	3546199	"+"
"TU0-5"	"plsX-fabHDG"	["EG11318", "EG11317", "EG10277", "EG11437"]	1147621	1151404	"+"
"TU0-5001"	"ibpB"	["EG11535"]	3866469	3866897	"-"
"TU0-5003"	"groSL"	["EG10599", "EG10600"]	4370688	4372671	"+"
"TU0-5021"	"uxaCA"	["EG12734", "G81"]	3241827	3244741	"-"
"TU0-5041"	"uxuR"	["EG20249"]	4554576	4555349	"+"
"TU0-5061"	"metA"	["EG10581"]	4214280	4215209	"+"
"TU0-5062"	"yjaB"	["EG11207"]	4213680	4214123	"-"
"TU0-5081"	"uidABC"	["G6866", "EG11658", "EG11055"]	1691586	1696071	"-"
"TU0-5082"	"uidR"	["G6867"]	1696462	1697052	"-"
"TU0-5101"	"gnd"	["EG10411"]	2099862	2101268	"-"
"TU0-5121"	"fusA-tufA"	["EG11036", "EG10360"]	3470145	3473514	"-"
"TU0-5162"	"ulaABCDEF"	["G7860", "G7859", "G7858", "EG12495", "EG12494", "G7856"]	4419980	4424386	"+"
"TU0-5163"	"ulaG"	["G7855"]	4418561	4419625	"-"
"TU0-5182"	"pdxB-usg-truA-dedA"	["EG10216", "EG10454", "EG11059", "G0-9461"]	2434082	2437851	"-"
"TU0-5183"	"usg-truA-dedA"	["EG10216", "EG10454", "EG11059"]	2434082	2436649	"-"
"TU0-5184"	"flk"	["EG10229"]	2437950	2438945	"+"
"TU0-5186"	"rsmA-apaGH"	["EG10048", "EG10047", "EG10523"]	50380	52430	"-"
"TU0-5201"	"pdxA-rsmA-apaGH"	["EG10048", "EG10047", "EG10523", "EG10691"]	50380	53416	"-"
"TU0-5202"	"apaGH"	["EG10048", "EG10047"]	50380	51606	"-"
"TU0-5221"	"pdxA-rsmA"	["EG10523", "EG10691"]	51609	53416	"-"
"TU0-5261"	"ccmABCDEFGH"	["EG12052", "EG12053", "EG12054", "EG12055", "EG12169", "EG12057", "EG12058", "EG12059"]	2291358	2297644	"-"
"TU0-5321"	"fadIJ"	["G7212", "G7213"]	2457015	2460469	"-"
"TU0-5322"	"ydiQRST-fadK"	["EG12357", "G6923", "G6922", "G6921", "G6920"]	1779617	1784677	"+"
"TU0-5341"	"osmF-yehYXW"	["EG12009", "EG12010", "EG12011", "EG12012"]	2215745	2219481	"-"
"TU0-5402"	"malZ"	["EG10565"]	422518	424332	"+"
"TU0-5421"	"aes"	["EG11101"]	499014	499973	"-"
"TU0-5481"	"ynfEFGH-dmsD"	["G6849", "G6848", "G6847", "G6846", "G6845"]	1658069	1665120	"+"
"TU0-5501"	"argG"	["EG10068"]	3318637	3319980	"+"
"TU0-5522"	"yicR-rpmBG-mutM"	["EG10329", "EG10891", "EG10886", "EG11312"]	3810343	3812559	"-"
"TU0-5523"	"mutM"	["EG10329"]	3810343	3811152	"-"
"TU0-5543"	"rpmBG-mutM"	["EG10329", "EG10891", "EG10886"]	3810343	3811674	"-"
"TU0-5561"	"mutY-yggX-mltC-nupG"	["EG10664", "G7533", "G7532", "EG10627"]	3103013	3106970	"+"
"TU0-5562"	"mutY-yggX-mltC-nupG"	["EG10664", "G7533", "G7532", "EG10627"]	3103013	3106970	"+"
"TU0-5564"	"yggX-mltC-nupG"	["EG10664", "G7533", "G7532"]	3104093	3106970	"+"
"TU0-5567"	"mutY-yggX"	["G7532", "EG10627"]	3103013	3104368	"+"
"TU0-5568"	"mutY-yggX-mltC"	["G7533", "G7532", "EG10627"]	3103013	3105512	"+"
"TU0-5569"	"yggX"	["G7532"]	3104093	3104368	"+"
"TU0-5581"	"yggX-mltC"	["G7533", "G7532"]	3104093	3105512	"+"
"TU0-5601"	"yicR-rpmBG"	["EG10891", "EG10886", "EG11312"]	3811250	3812559	"-"
"TU0-5621"	"arcB"	["EG10062"]	3350689	3353025	"-"
"TU0-5661"	"mcrBC"	["EG10575", "EG10574"]	4576912	4579337	"-"
"TU0-5682"	"gadEF-mdtEF"	["G0-16680", "EG12241", "EG12240", "EG11544"]	3658366	3663527	"+"
"TU0-5741"	"pspG"	["EG11933"]	4262840	4263082	"+"
"TU0-5761"	"gadY"	["G0-8914"]	3664864	3664969	"+"
"TU0-5781"	"mutY-yggX"	["G7532", "EG10627"]	3103013	3104368	"+"
"TU0-5782"	"mutY-yggX-mltC"	["G7533", "G7532", "EG10627"]	3103013	3105512	"+"
"TU0-5843"	"menBCE"	["EG12437", "EG11532", "EG11368"]	2373648	2376819	"-"
"TU0-5881"	"ubiEJB"	["EG11476", "EG11474", "EG11473"]	4018855	4021866	"+"
"TU0-5901"	"glnA"	["EG10383"]	4056625	4058034	"-"
"TU0-5903"	"glnA"	["EG10383"]	4056625	4058034	"-"
"TU0-5961"	"cytR"	["EG10200"]	4123431	4124456	"-"
"TU0-5964"	"serC"	["EG10946"]	957653	958741	"+"
"TU0-5981"	"ugpBAECQ"	["EG11050", "EG11048", "EG11049", "EG11046", "EG11047"]	3587370	3592325	"-"
"TU0-5982"	"ugpBAECQ"	["EG11050", "EG11048", "EG11049", "EG11046", "EG11047"]	3587370	3592325	"-"
"TU0-6"	"cysG"	["EG10188"]	3497828	3499201	"+"
"TU0-6003"	"yidQ"	["EG11712"]	3867728	3868060	"+"
"TU0-6021"	"aspA-dcuA"	["EG11225", "EG10095"]	4365472	4368327	"-"
"TU0-6042"	"entS"	["EG11104"]	622300	623550	"+"
"TU0-6043"	"entS"	["EG11104"]	622300	623550	"+"
"TU0-6184"	"gcvB"	["G0-8867"]	2942696	2942901	"+"
"TU0-6223"	"metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp"	["EG10743", "EG10914", "EG11177", "EG11178", "EG10505", "EG10665", "EG11179", "EG30061"]	3309033	3318289	"-"
"TU0-6241"	"tisB"	["G0-9962"]	3853553	3853642	"+"
"TU0-6281"	"btuB-murI"	["EG11204", "EG10126"]	4163639	4166285	"+"
"TU0-6301"	"dinG-ybiB"	["EG11580", "EG11357"]	833070	836210	"+"
"TU0-6361"	"yraP"	["G7644"]	3296409	3296984	"+"
"TU0-6362"	"ytfJ"	["G7871"]	4438708	4439262	"-"
"TU0-6363"	"ybhK"	["G6402"]	815739	816647	"-"
"TU0-6401"	"folA"	["EG10326"]	49823	50302	"+"
"TU0-6403"	"dapB"	["EG10206"]	28374	29195	"+"
"TU0-6404"	"lysP"	["EG11337"]	2247063	2248532	"-"
"TU0-6405"	"valS"	["EG11067"]	4480982	4483837	"-"
"TU0-6407"	"pyrF-yciH"	["EG11128", "EG10809"]	1341921	1342984	"+"
"TU0-6408"	"pfkB"	["EG10700"]	1806370	1807299	"+"
"TU0-6409"	"gltX"	["EG10407"]	2519257	2520672	"-"
"TU0-6422"	"amn"	["EG10039"]	2055061	2056515	"+"
"TU0-6423"	"rimL"	["EG10853"]	1498938	1499477	"+"
"TU0-6425"	"manA"	["EG10566"]	1688576	1689751	"+"
"TU0-6428"	"pyrG-eno"	["EG10258", "EG10810"]	2906643	2909666	"-"
"TU0-6441"	"alaS"	["EG10034"]	2819381	2822011	"-"
"TU0-6442"	"pepD"	["EG10695"]	254259	255716	"-"
"TU0-6443"	"dapD"	["EG10207"]	185123	185947	"-"
"TU0-6444"	"pgi"	["EG10702"]	4233758	4235407	"+"
"TU0-6481"	"adk"	["EG10032"]	497175	497819	"+"
"TU0-6482"	"aspC"	["EG10096"]	984519	985709	"-"
"TU0-6483"	"bcp"	["EG10108"]	2600478	2600948	"+"
"TU0-6484"	"blc"	["G7837"]	4377189	4377722	"-"
"TU0-6485"	"cdh"	["EG10138"]	4109930	4110685	"+"
"TU0-6486"	"cspD"	["EG11111"]	922366	922590	"-"
"TU0-6501"	"cysE"	["EG10187"]	3781741	3782562	"-"
"TU0-6503"	"gcvR"	["EG11149"]	2599906	2600478	"+"
"TU0-6504"	"glnS"	["EG10390"]	706093	707757	"+"
"TU0-6505"	"hemN"	["EG11836"]	4052045	4053418	"+"
"TU0-6506"	"hisS"	["EG10453"]	2639301	2640575	"-"
"TU0-6507"	"katE"	["EG10509"]	1813867	1816128	"+"
"TU0-6508"	"lacI"	["EG10525"]	366428	367510	"-"
"TU0-6509"	"lpp"	["EG10544"]	1757421	1757657	"+"
"TU0-6510"	"ppc"	["EG10756"]	4150447	4153098	"-"
"TU0-6511"	"rep"	["EG10837"]	3960677	3962698	"+"
"TU0-6512"	"rplKAJL-rpoBC"	["EG10895", "EG10894", "EG10873", "EG10871", "EG10864", "EG10872"]	4178447	4189573	"+"
"TU0-6513"	"sbcB"	["EG10926"]	2082756	2084183	"+"
"TU0-6514"	"serB-radA"	["EG11296", "EG10945"]	4624895	4627294	"+"
"TU0-6515"	"ung"	["EG11058"]	2716754	2717443	"+"
"TU0-6550"	"gltX"	["EG10407"]	2519257	2520672	"-"
"TU0-6551"	"gltX"	["EG10407"]	2519257	2520672	"-"
"TU0-6552"	"lysC"	["EG10550"]	4231884	4233233	"-"
"TU0-6553"	"lysC"	["EG10550"]	4231884	4233233	"-"
"TU0-6554"	"pabA"	["EG10682"]	3490266	3490829	"-"
"TU0-6556"	"pepD"	["EG10695"]	254259	255716	"-"
"TU0-6557"	"pyrG-eno"	["EG10258", "EG10810"]	2906643	2909666	"-"
"TU0-6559"	"uvrC"	["EG11063"]	1992874	1994706	"-"
"TU0-6562"	"proS"	["EG10770"]	217057	218775	"-"
"TU0-6563"	"ssb"	["EG10976"]	4274125	4274661	"+"
"TU0-6564"	"ssb"	["EG10976"]	4274125	4274661	"+"
"TU0-6569"	"ansB"	["EG10046"]	3099682	3100728	"-"
"TU0-6581"	"kbaZ-agaVWA"	["EG12766", "G7633", "G7632", "G7631"]	3278914	3281625	"+"
"TU0-6582"	"agaR"	["G7630"]	3277856	3278665	"-"
"TU0-6583"	"agaSYBCDI"	["G7636", "G7635", "EG12770", "EG12769", "EG12768", "G7634"]	3281976	3287025	"+"
"TU0-6621"	"ppiD"	["G6242"]	461915	463786	"+"
"TU0-6622"	"ppiD"	["G6242"]	461915	463786	"+"
"TU0-6623"	"tesA-ybbO"	["G6269", "EG11542"]	518340	519765	"-"
"TU0-6625"	"speB"	["EG10960"]	3082877	3083797	"-"
"TU0-6626"	"pheMST-ihfA"	["EG10440", "EG11272", "EG10710", "EG10709"]	1795253	1799270	"-"
"TU0-6629"	"ssuEADCB"	["EG12358", "G6476", "G6477", "G6478", "G6479"]	993277	997512	"-"
"TU0-6630"	"ytjB-lplA"	["EG11796", "EG10951"]	4623101	4624789	"-"
"TU0-6631"	"tyrP"	["EG11041"]	1989681	1990892	"+"
"TU0-6634"	"aceEF"	["EG10025", "EG10024"]	123017	127587	"+"
"TU0-6635"	"atpBEFHAGDC"	["EG10100", "EG10101", "EG10104", "EG10098", "EG10105", "EG10103", "EG10102", "EG10099"]	3915553	3922051	"-"
"TU0-6636"	"atpBEFHAGDC"	["EG10100", "EG10101", "EG10104", "EG10098", "EG10105", "EG10103", "EG10102", "EG10099"]	3915553	3922051	"-"
"TU0-6646"	"deoBD"	["EG10222", "EG10220"]	4619603	4621602	"+"
"TU0-6647"	"dnaQ"	["EG10243"]	236067	236798	"+"
"TU0-6648"	"dnaQ"	["EG10243"]	236067	236798	"+"
"TU0-6649"	"glnHPQ"	["EG10389", "EG10388", "EG10386"]	845741	848004	"-"
"TU0-6650"	"hisBHAFI"	["EG10451", "EG10448", "EG10444", "EG10450", "EG10445"]	2093468	2097225	"+"
"TU0-6651"	"ilvA"	["EG10493"]	3955331	3956875	"+"
"TU0-6652"	"umpH"	["EG10634"]	699574	700326	"-"
"TU0-6653"	"pheLA"	["EG10707", "EG11271"]	2737599	2738905	"+"
"TU0-6654"	"pnp"	["EG10743"]	3309033	3311168	"-"
"TU0-6657"	"rplT"	["EG10881"]	1799393	1799749	"-"
"TU0-6660"	"rpsO-pnp"	["EG10743", "EG10914"]	3309033	3311684	"-"
"TU0-6661"	"ruvAB"	["RUVB", "RUVA"]	1944346	1945976	"-"
"TU0-6683"	"ptrA"	["EG10786"]	2955996	2958884	"-"
"TU0-6685"	"rnhA"	["EG10860"]	235535	236002	"-"
"TU0-6686"	"uvrYC"	["EG11063", "EG11140"]	1992874	1995359	"-"
"TU0-6687"	"valS"	["EG11067"]	4480982	4483837	"-"
"TU0-6702"	"sdhDAB"	["EG10932", "EG10931", "EG10934"]	755560	758405	"+"
"TU0-6821"	"cstA"	["EG10167"]	629894	631999	"+"
"TU0-6822"	"cstA"	["EG10167"]	629894	631999	"+"
"TU0-6823"	"cstA"	["EG10167"]	629894	631999	"+"
"TU0-6843"	"nanCM"	["G7920", "G7921"]	4537659	4539501	"-"
"TU0-6861"	"ilvIH"	["EG10499", "EG10500"]	85630	87848	"+"
"TU0-6881"	"ilvIH"	["EG10499", "EG10500"]	85630	87848	"+"
"TU0-6882"	"ilvIH"	["EG10499", "EG10500"]	85630	87848	"+"
"TU0-6884"	"carB"	["EG10135"]	30817	34038	"+"
"TU0-6885"	"yhfG-fic-pabA"	["EG10682", "EG10307", "EG12374"]	3490266	3491620	"-"
"TU0-6886"	"argE"	["EG11286"]	4153696	4154847	"-"
"TU0-6921"	"talA-tktB"	["EG12100", "EG11797"]	2578666	2581639	"+"
"TU0-6941"	"rhoL-rho"	["EG12428", "EG10845"]	3966231	3967676	"+"
"TU0-6942"	"lepAB"	["EG10529", "EG10530"]	2704335	2707124	"-"
"TU0-6981"	"cspI"	["G6825"]	1638455	1638667	"-"
"TU0-6982"	"cspB"	["EG12203"]	1641339	1641554	"-"
"TU0-6983"	"cspG"	["G6511"]	1051461	1051673	"+"
"TU0-7"	"tsr"	["EG11034"]	4591657	4593312	"+"
"TU0-7001"	"gcd"	["EG10369"]	138835	141225	"-"
"TU0-7002"	"rpoBC"	["EG10895", "EG10894"]	4181245	4189573	"+"
"TU0-7021"	"hcp-hcr"	["G6456", "G6457"]	911182	913814	"-"
"TU0-7042"	"srlR"	["EG10974"]	2829047	2829820	"+"
"TU0-7043"	"uvrD"	["EG11064"]	3997983	4000145	"+"
"TU0-7044"	"uvrB"	["EG11062"]	813526	815547	"+"
"TU0-7061"	"yzfA"	["EG11213"]	4447976	4448245	"-"
"TU0-7081"	"galP"	["EG12148"]	3088284	3089678	"+"
"TU0-7141"	"bdm-sra"	["EG11508", "G6776"]	1555826	1556280	"-"
"TU0-7161"	"rirA-rfaQGPSBIJYZ-waaU"	["G0-16662", "EG11423", "EG11426", "EG11425", "EG11353", "EG11352", "EG11351", "EG11350", "EG11340", "EG11339", "EG11341"]	3798239	3808238	"-"
"TU0-7162"	"rfaQGPSBIJYZ-waaU"	["EG11423", "EG11426", "EG11425", "EG11353", "EG11352", "EG11351", "EG11350", "EG11340", "EG11339", "EG11341"]	3798239	3808098	"-"
"TU0-7163"	"waaA"	["EG10520"]	3808540	3809817	"+"
"TU0-7164"	"waaA"	["EG10520"]	3808540	3809817	"+"
"TU0-7181"	"istR-2"	["G0-10201"]	3853118	3853257	"-"
"TU0-7182"	"istR-1"	["G0-10201"]	3853118	3853257	"-"
"TU0-7201"	"hcaR"	["G7331"]	2668006	2668896	"-"
"TU0-7202"	"hcaEFCBD"	["G7336", "G7335", "G7334", "M015", "M009"]	2669032	2673249	"+"
"TU0-7221"	"prpR"	["G6195"]	346857	348443	"-"
"TU0-7262"	"moaBCDE"	["EG11598", "EG11597", "EG11666", "EG11596"]	818055	819747	"+"
"TU0-7281"	"yrdD-rimN-aroE-yrdB"	["G7697", "EG10077", "G7698", "G7699"]	3429766	3431962	"-"
"TU0-7282"	"smf"	["EG11604"]	3432436	3433560	"-"
"TU0-7301"	"kdgK"	["EG12253"]	3679419	3680348	"+"
"TU0-7321"	"mntH"	["G7254"]	2511468	2512706	"-"
"TU0-7341"	"rpiA"	["EG11443"]	3058666	3059325	"-"
"TU0-7342"	"tktB"	["EG12100"]	2579636	2581639	"+"
"TU0-7361"	"ves"	["G6938"]	1824362	1824937	"-"
"TU0-7401"	"agp"	["EG10033"]	1065585	1066826	"+"
"TU0-7421"	"glk"	["EG12957"]	2508461	2509426	"-"
"TU0-7441"	"galU"	["EG11319"]	1291457	1292365	"+"
"TU0-7461"	"amyA"	["EG11387"]	2006156	2007643	"+"
"TU0-7501"	"bglX"	["EG12013"]	2219692	2221989	"-"
"TU0-7521"	"sthA"	["EG11428"]	4159390	4160790	"-"
"TU0-7541"	"evgAS"	["EG11610", "EG11609"]	2483755	2487967	"+"
"TU0-7561"	"evgAS"	["EG11610", "EG11609"]	2483755	2487967	"+"
"TU0-7581"	"polB"	["EG10747"]	63429	65780	"-"
"TU0-7601"	"allA"	["G6275"]	532451	532933	"+"
"TU0-7602"	"allS"	["G6274"]	531295	532221	"-"
"TU0-7603"	"gcl-hyi-glxR-ybbVW-allB-ybbY-glxK"	["G6283", "G6282", "G6281", "G6280", "G6278", "G6277", "EG11583"]	533916	543033	"+"
"TU0-7622"	"allDC-ylbA"	["G6284", "G6285", "G6286"]	543261	546363	"-"
"TU0-7662"	"yhhY"	["G7758"]	3581138	3581626	"+"
"TU0-7681"	"nohA-stfQ-tfaQ"	["G6820", "G6821", "EG11634"]	1634310	1636367	"-"
"TU0-7701"	"fhuF"	["G7949"]	4604875	4605663	"-"
"TU0-7722"	"otsBA"	["EG11752", "EG11751"]	1980188	1982387	"-"
"TU0-7741"	"ydeP"	["G6791"]	1584207	1586486	"-"
"TU0-7743"	"ydeO"	["G6789"]	1582926	1583687	"-"
"TU0-7744"	"yegRZ"	["G7120", "G7122"]	2167602	2168306	"-"
"TU0-7745"	"frc"	["G7237"]	2492004	2493254	"-"
"TU0-7746"	"yfdX"	["G7234", "G7235", "G7236", "G7237", "G7238"]	2488023	2494402	"-"
"TU0-7781"	"yrbL"	["G7667"]	3348452	3349084	"+"
"TU0-7783"	"borD"	["G6312"]	578600	578893	"-"
"TU0-7784"	"rstAB"	["EG11233", "G6864"]	1682159	1684183	"+"
"TU0-7802"	"slyB"	["G6881"]	1719876	1720343	"+"
"TU0-7803"	"slyB"	["G6881"]	1719876	1720343	"+"
"TU0-7804"	"rob"	["EG11366"]	4634441	4635310	"-"
"TU0-7805"	"nagA"	["EG10632"]	701603	702751	"-"
"TU0-7806"	"hemL"	["EG10432"]	173602	174882	"-"
"TU0-7821"	"pagP"	["EG12180"]	656557	657117	"+"
"TU0-7822"	"ybjG"	["G6439"]	882792	883388	"-"
"TU0-7823"	"ompT"	["EG10673"]	584680	585633	"-"
"TU0-7842"	"rpsT"	["EG10919"]	20815	21078	"-"
"TU0-7844"	"rpsT"	["EG10919"]	20815	21078	"-"
"TU0-7861"	"lsrACDBFG-tam"	["G6806", "G6805", "G6804", "G6803", "G6802", "G6801", "G6800"]	1601490	1608104	"+"
"TU0-7881"	"mdtABCD-baeSR"	["EG11618", "EG11617", "EG12136", "G7115", "G7114", "G7113"]	2154016	2164998	"+"
"TU0-7901"	"mglAC"	["EG10594", "EG10592"]	2236743	2239289	"-"
"TU0-7962"	"dhaR"	["G6628"]	1251066	1252985	"+"
"TU0-7981"	"dhaKLM"	["EG12399", "G6626", "G6627"]	1247696	1250838	"-"
"TU0-8001"	"glnQ"	["EG10389"]	845741	846463	"-"
"TU0-8021"	"acrD"	["EG10014"]	2587595	2590708	"+"
"TU0-8044"	"gatR_2"	["EG12162"]	2169693	2171727	"-"
"TU0-8061"	"tpiA"	["EG11015"]	4110740	4111507	"-"
"TU0-8081"	"pgk-fbaA"	["EG10282", "EG10703"]	3070165	3072622	"-"
"TU0-8082"	"epd-pgk-fbaA"	["EG10282", "EG10703", "EG10368"]	3070165	3073691	"-"
"TU0-8083"	"pgk"	["EG10703"]	3071459	3072622	"-"
"TU0-8084"	"aspS"	["EG10097"]	1948750	1950522	"-"
"TU0-8101"	"pgl"	["G6397"]	798586	799581	"+"
"TU0-8121"	"talB"	["EG11556"]	8238	9191	"+"
